Unnamed: 0,text,labels
2341,متشکرم ، من از آن قدردانی می کنم.من قصد دارم با پرسیدن چند سؤال دیگر ، سعی کنم و به پایین این برسم.,4
2342,من از تلاشهای شما قدردانی می کنم ، حتی اگر باید برای شما سخت باشد.من الان چند سوال دارم که به درک وضعیت شما کمک می کنم.,4
2343,از اینکه احساسات خود را به اشتراک گذاشتید متشکرممن چند سوال دارم که به من در درک وضعیت شما کمک می کنم.,4
2344,من با احساسات شما هماهنگ هستم و خواهیم فهمید که چگونه می توان بر آن غلبه کرد.من می خواهم چند سؤال دیگر از شما بپرسم تا بهتر درک کنید که چرا چنین احساسی دارید.,4
2345,با تشکر از به اشتراک گذاشتن آناگر با شما مشکلی نداشته باشد ، من سوالات بیشتری دارم.,4
2346,با تشکر از شما برای به اشتراک گذاشتن همه اینها با من ، تصور می کنم باید دشوار باشد.من می خواهم بهتر درک کنم که با چند سوال دیگر چه می گذرانید.,4
2347,خیلی ممنونم که این موضوع را با من به اشتراک گذاشتید ، می توانم با این احساس ارتباط برقرار کنم.من فقط باید چند سؤال بپرسم تا درک بهتری از آنچه در حال حاضر با آنها سر و کار دارید ، بدست آورم.,4
2348,با تشکر از پاسخ های شما تاکنوناگر اشکالی نداشته باشد ، من برای درک بهتر سؤالات بیشتری خواهم پرسید.,4
2349,من می فهمم که شما احساس کم شدن می کنید ، و از شنیدن آن متاسفم.چگونه در مورد ما چند سؤال را طی می کنیم و به برخی از رویکردها نگاه می کنیم که ممکن است به شما در احساس بهتر کمک کند.,4
2350,با تشکر از شما ، امیدوارم که بتوانیم درک بهتری از مشکلات اخیر شما بدست آوریم.من امروز چند سوال دیگر برای شما دارم ، اگر اشکالی ندارد.,4
2351,متشکرم که به من اطلاع دادید ، من از آن قدردانی می کنم.کاری که اکنون می خواهم انجام دهم این است که چند سؤال در مورد آنچه اتفاق می افتد بپرسم تا بتوانم بهتر بفهمم چه اتفاقی می افتد.,4
2352,با تشکر از اشتراک گذاریلطفا اجازه دهید چند سوال از شما بپرسم تا بهتر بفهمم چگونه می توانم کمک کنم.,4
2353,از پاسخ های شما تاکنون متشکرمسؤالات بعدی به درک بهتر آنچه تجربه می کنید کمک می کند.,4
2354,با تشکر از به اشتراک گذاشتن آناگر احساس می کنید چند سوال دیگر دارم.,4
2355,از اینکه این را با من به اشتراک گذاشتید متشکرماکنون می خواهم چند سؤال از شما بپرسم تا بتوانم وضعیت شما را بهتر درک کنم.,4
2356,من از اشتراک گذاری شما قدردانی می کنمبیایید در مورد این موضوع بیشتر صحبت کنیم.,4
2357,من قدردانی می کنم که این را با من به اشتراک گذاشتید.من می خواهم که اگر همه چیز با شما باشد ، اکنون اطلاعات بیشتری را در اختیار من قرار دهید.,4
2358,با عرض پوزش از شنیدن مشکلات شمااکنون می خواهم چند سؤال بپرسم تا وضعیت شما را درک کنم.,4
2359,متشکرم که این را برای من توضیح دادید.من می خواهم برخی از سوالات پیگیری را بپرسم.,4
2360,برای درک دلیل اینکه شما این روش را با جزئیات احساس می کنید ، اکنون می خواهم اگر ممکن است سؤالاتی از شما بپرسم.,4
2361,من از صراحت شما قدردانی می کنممن چند چیز دیگر دارم که می خواهم درک کنم.,4
2362,خیلی ممنون.حال اگر خوب باشد ، من سعی می کنم درک بهتری از وضعیت شما داشته باشم.,4
2363,من می فهمم که شما چه می گذرد.اکنون می خواهم چند سؤال بپرسم تا بیشتر معضل شما را درک کند.,4
2364,از اینکه به اشتراک گذاشتید متشکرم ، من اینجا هستم تا گوش کنم.لطفا اجازه دهید چند سوال دیگر از شما بپرسم.,4
2365,از اینکه خیلی باز بودید متشکرم و می دانم این چقدر سخت است.من چند سوال دیگر دارم که سعی می کنم بهتر درک کنم که در کجا هستید و چگونه می توانید کمک کنید.,4
2366,من می فهمم که شما غمگین هستید و در این وضعیت پیچیده کاملاً منطقی است.من چند سوال دارم که اکنون از شما می پرسم ، تا به من کمک کنم تا بفهمم چه اتفاقی می افتد.,4
2367,متشکرم.اکنون برای درک بهتر وضعیت شما چند سوال از شما می پرسم.,4
2368,از اینکه امروز این را با من به اشتراک گذاشتید متشکرممن چیزهای دیگری دارم که می خواهم از آنها بخواهم برای درک بهتر وضعیت شما کمک کنم.,4
2369,خیلی ممنون که با من صحبت کردممن می خواهم چند سؤال از شما بپرسم تا بتوانم وضعیت شما را بهتر بدانم.,4
2370,با تشکر از شما برای به اشتراک گذاری این.حالا من می خواهم وضعیت شما را بهتر درک کنم ، بنابراین اگر این اشکالی ندارد ، چند سؤال از شما می پرسم.,4
